Customer_ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,rfm_segment,segment
13531.0,206,6,1738.52,2,4,4,244,24,at_risk
13532.0,35,1,210.31,4,1,1,411,41,promising
13533.0,184,3,269.09,3,3,1,331,33,need_attention
13534.0,3,35,7720.9,5,5,5,555,55,champions
13535.0,404,1,89.5,2,1,1,211,21,hibernating
13536.0,2,7,3444.39,5,4,5,545,54,champions
13537.0,427,2,717.85,1,2,3,123,12,hibernating
13538.0,44,12,3103.13,4,5,5,455,45,loyal_customers
13539.0,87,7,1569.3600000000001,3,4,4,344,34,loyal_customers
13540.0,468,3,632.39,1,3,3,133,13,at_risk
13541.0,428,2,785.25,1,2,3,123,12,hibernating
13542.0,378,17,3959.4900000000002,2,5,5,255,25,cant_loose
13543.0,635,2,1439.6100000000001,1,2,4,124,12,hibernating
13544.0,41,6,790.2,4,4,3,443,44,loyal_customers
13545.0,392,2,364.93,2,2,2,222,22,hibernating
13546.0,13,5,1086.24,5,4,3,543,54,champions
13547.0,409,1,167.08,2,1,1,211,21,hibernating
13548.0,97,3,901.44,3,3,3,333,33,need_attention
13549.0,27,8,1005.8,4,4,3,443,44,loyal_customers
13550.0,384,1,342.55,2,1,2,212,21,hibernating
13551.0,320,2,244.2,2,2,1,221,22,hibernating
13552.0,67,22,6948.92,3,5,5,355,35,loyal_customers
13553.0,676,1,499.6,1,1,2,112,11,hibernating
13554.0,381,7,1629.35,2,4,4,244,24,at_risk
13555.0,75,13,8891.84,3,5,5,355,35,loyal_customers
13556.0,430,2,200.82,1,2,1,121,12,hibernating
13557.0,29,13,3032.26,4,5,5,455,45,loyal_customers
13558.0,7,4,594.52,5,3,2,532,53,potential_loyalists
13559.0,514,2,990.0,1,2,3,123,12,hibernating
13560.0,8,1,171.42000000000002,5,1,1,511,51,new_customers
13561.0,217,11,1803.4,2,5,4,254,25,cant_loose
13562.0,83,8,4838.18,3,4,5,345,34,loyal_customers
13563.0,85,2,777.53,3,2,3,323,32,about_to_sleep
13564.0,145,37,17035.02,3,5,5,355,35,loyal_customers
13565.0,20,3,414.8,5,3,2,532,53,potential_loyalists
13566.0,42,5,1688.6,4,4,4,444,44,loyal_customers
13567.0,429,4,1079.29,1,3,3,133,13,at_risk
13568.0,174,1,187.05,3,1,1,311,31,about_to_sleep
13569.0,18,4,836.36,5,3,3,533,53,potential_loyalists
13570.0,244,1,239.49,2,1,1,211,21,hibernating
13571.0,14,26,4537.26,5,5,5,555,55,champions
13572.0,207,1,1384.25,2,1,4,214,21,hibernating
13573.0,51,6,904.52,4,4,3,443,44,loyal_customers
13574.0,412,1,404.45,1,1,2,112,11,hibernating
13575.0,24,5,732.0699999999999,4,4,3,443,44,loyal_customers
13576.0,11,28,11551.74,5,5,5,555,55,champions
13577.0,26,11,3489.28,4,5,5,455,45,loyal_customers
13578.0,410,1,147.66,2,1,1,211,21,hibernating
13579.0,16,5,1539.04,5,4,4,544,54,champions
13580.0,407,1,107.75,2,1,1,211,21,hibernating
13581.0,310,2,280.53000000000003,2,2,1,221,22,hibernating
13582.0,391,2,241.68,2,2,1,221,22,hibernating
13583.0,157,2,1445.031,3,2,4,324,32,about_to_sleep
13584.0,308,3,385.7,2,3,2,232,23,at_risk
13585.0,532,3,684.54,1,3,3,133,13,at_risk
13586.0,542,1,127.28,1,1,1,111,11,hibernating
13587.0,65,4,1673.5,3,3,4,334,33,need_attention
13588.0,17,9,2478.95,5,5,4,554,55,champions
13589.0,16,6,1120.74,5,4,3,543,54,champions
13590.0,12,18,6336.04,5,5,5,555,55,champions
13591.0,66,7,2093.94,3,4,4,344,34,loyal_customers
13592.0,37,4,247.95999999999998,4,3,1,431,43,potential_loyalists
13593.0,109,14,5493.29,3,5,5,355,35,loyal_customers
13594.0,54,2,533.32,4,2,2,422,42,potential_loyalists
13595.0,518,3,784.48,1,3,3,133,13,at_risk
13596.0,7,2,664.11,5,2,3,523,52,potential_loyalists
13597.0,401,2,396.71,2,2,2,222,22,hibernating
13598.0,48,5,761.96,4,4,3,443,44,loyal_customers
13599.0,2,33,10163.880000000001,5,5,5,555,55,champions
13600.0,313,2,518.42,2,2,2,222,22,hibernating
13601.0,46,4,1159.99,4,3,3,433,43,potential_loyalists
13602.0,66,4,1025.17,3,3,3,333,33,need_attention
13603.0,27,1,164.34,4,1,1,411,41,promising
13604.0,660,1,717.62,1,1,3,113,11,hibernating
13605.0,388,2,522.67,2,2,2,222,22,hibernating
13606.0,30,3,276.75,4,3,1,431,43,potential_loyalists
13607.0,41,2,1075.81,4,2,3,423,42,potential_loyalists
13608.0,542,1,232.05,1,1,1,111,11,hibernating
13609.0,594,1,167.35,1,1,1,111,11,hibernating
13610.0,13,14,2103.71,5,5,4,554,55,champions
13611.0,90,10,3297.9300000000003,3,5,5,355,35,loyal_customers
13612.0,634,1,818.29,1,1,3,113,11,hibernating
13613.0,454,5,1039.8500000000001,1,4,3,143,14,at_risk
13614.0,25,6,2332.74,4,4,4,444,44,loyal_customers
13615.0,320,8,6272.53,2,4,5,245,24,at_risk
13616.0,569,2,283.85,1,2,1,121,12,hibernating
13617.0,41,8,1278.75,4,4,4,444,44,loyal_customers
13618.0,175,1,177.34,3,1,1,311,31,about_to_sleep
13619.0,546,2,224.94,1,2,1,121,12,hibernating
13620.0,529,1,112.34,1,1,1,111,11,hibernating
13621.0,118,1,213.85,3,1,1,311,31,about_to_sleep
13622.0,697,1,658.95,1,1,3,113,11,hibernating
13623.0,32,10,2533.06,4,5,4,454,45,loyal_customers
13624.0,389,1,462.08,2,1,2,212,21,hibernating
13625.0,598,1,301.26,1,1,2,112,11,hibernating
13626.0,254,2,707.04,2,2,3,223,22,hibernating
13627.0,60,7,2245.9,4,4,4,444,44,loyal_customers
13628.0,677,1,310.14,1,1,2,112,11,hibernating
13629.0,24,19,13370.86,4,5,5,455,45,loyal_customers
13630.0,6,7,2031.78,5,4,4,544,54,champions
13631.0,101,11,3070.42,3,5,5,355,35,loyal_customers
13632.0,26,8,3645.81,4,4,5,445,44,loyal_customers
13634.0,34,16,5033.77,4,5,5,455,45,loyal_customers
13635.0,69,4,2999.16,3,3,5,335,33,need_attention
13636.0,38,5,949.12,4,4,3,443,44,loyal_customers
13637.0,53,3,804.3,4,3,3,433,43,potential_loyalists
13638.0,17,1,122.64,5,1,1,511,51,new_customers
13639.0,75,2,1346.27,3,2,4,324,32,about_to_sleep
13640.0,612,1,405.0,1,1,2,112,11,hibernating
13641.0,642,5,1016.47,1,4,3,143,14,at_risk
13642.0,217,4,472.2,2,3,2,232,23,at_risk
13643.0,32,10,2156.77,4,5,4,454,45,loyal_customers
13644.0,17,4,2624.26,5,3,4,534,53,potential_loyalists
13645.0,121,1,252.1,3,1,1,311,31,about_to_sleep
13646.0,401,2,326.25,2,2,2,222,22,hibernating
13647.0,11,8,3041.68,5,4,5,545,54,champions
13648.0,401,8,1764.02,2,4,4,244,24,at_risk
13649.0,258,6,1651.48,2,4,4,244,24,at_risk
13650.0,18,10,3288.0,5,5,5,555,55,champions
13651.0,36,3,226.85,4,3,1,431,43,potential_loyalists
13652.0,47,5,2570.85,4,4,4,444,44,loyal_customers
13653.0,489,1,152.2,1,1,1,111,11,hibernating
13654.0,44,11,6308.0,4,5,5,455,45,loyal_customers
13655.0,115,6,2280.51,3,4,4,344,34,loyal_customers
13656.0,166,4,1078.85,3,3,3,333,33,need_attention
13657.0,12,2,382.14,5,2,2,522,52,potential_loyalists
13658.0,11,9,6025.5,5,5,5,555,55,champions
13659.0,207,12,4884.68,2,5,5,255,25,cant_loose
13660.0,401,1,306.64,2,1,2,212,21,hibernating
13661.0,604,1,325.24,1,1,2,112,11,hibernating
13662.0,87,11,2233.61,3,5,4,354,35,loyal_customers
13663.0,180,5,2047.51,3,4,4,344,34,loyal_customers
13665.0,387,3,1711.6599999999999,2,3,4,234,23,at_risk
13666.0,61,5,127.89999999999999,3,4,1,341,34,loyal_customers
13667.0,150,1,299.05,3,1,2,312,31,about_to_sleep
13668.0,4,35,12948.48,5,5,5,555,55,champions
13669.0,52,3,413.55,4,3,2,432,43,potential_loyalists
13670.0,76,1,349.7,3,1,2,312,31,about_to_sleep
13671.0,396,1,172.6,2,1,1,211,21,hibernating
13672.0,302,3,419.92,2,3,2,232,23,at_risk
13673.0,20,2,387.44,5,2,2,522,52,potential_loyalists
13674.0,434,1,240.68,1,1,1,111,11,hibernating
13675.0,152,2,486.82000000000005,3,2,2,322,32,about_to_sleep
13676.0,540,2,243.9,1,2,1,121,12,hibernating
13677.0,406,2,551.24,2,2,2,222,22,hibernating
13678.0,153,1,232.6,3,1,1,311,31,about_to_sleep
13679.0,495,3,281.26,1,3,1,131,13,at_risk
13680.0,2,12,11419.67,5,5,5,555,55,champions
13681.0,19,4,827.83,5,3,3,533,53,potential_loyalists
13682.0,188,1,59.5,3,1,1,311,31,about_to_sleep
13683.0,459,1,258.6,1,1,1,111,11,hibernating
13684.0,287,4,594.88,2,3,2,232,23,at_risk
13685.0,4,7,3119.44,5,4,5,545,54,champions
13686.0,184,3,409.04,3,3,2,332,33,need_attention
13687.0,439,1,11880.84,1,1,5,115,11,hibernating
13688.0,636,1,375.5,1,1,2,112,11,hibernating
13689.0,64,2,1259.5,3,2,4,324,32,about_to_sleep
13690.0,60,1,172.25,4,1,1,411,41,promising
13691.0,397,1,212.78,2,1,1,211,21,hibernating
13692.0,26,5,3114.4,4,4,5,445,44,loyal_customers
13693.0,375,9,2011.82,2,5,4,254,25,cant_loose
13694.0,5,143,196482.81,5,5,5,555,55,champions
13695.0,32,16,2770.73,4,5,4,454,45,loyal_customers
13696.0,423,3,2020.4,1,3,4,134,13,at_risk
13697.0,40,1,151.29999999999998,4,1,1,411,41,promising
13698.0,598,2,451.73,1,2,2,122,12,hibernating
13699.0,156,2,764.15,3,2,3,323,32,about_to_sleep
13700.0,27,13,2596.9700000000003,4,5,4,454,45,loyal_customers
13701.0,448,1,161.0,1,1,1,111,11,hibernating
13702.0,447,1,135.18,1,1,1,111,11,hibernating
13703.0,319,2,425.56,2,2,2,222,22,hibernating
13704.0,6,9,2308.06,5,5,4,554,55,champions
13705.0,9,7,2035.33,5,4,4,544,54,champions
13706.0,304,2,631.17,2,2,3,223,22,hibernating
13707.0,268,5,3365.86,2,4,5,245,24,at_risk
13708.0,272,1,285.33,2,1,1,211,21,hibernating
13709.0,5,18,7571.35,5,5,5,555,55,champions
13710.0,33,3,509.52,4,3,2,432,43,potential_loyalists
13711.0,220,9,1792.26,2,5,4,254,25,cant_loose
13712.0,248,2,766.42,2,2,3,223,22,hibernating
13713.0,409,3,740.76,2,3,3,233,23,at_risk
13714.0,466,1,161.35,1,1,1,111,11,hibernating
13715.0,282,17,8425.69,2,5,5,255,25,cant_loose
13716.0,270,1,138.28,2,1,1,211,21,hibernating
13717.0,33,8,1763.3,4,4,4,444,44,loyal_customers
13718.0,247,2,306.55,2,2,2,222,22,hibernating
13719.0,16,11,2783.08,5,5,4,554,55,champions
13720.0,118,4,799.9,3,3,3,333,33,need_attention
13721.0,37,2,741.54,4,2,3,423,42,potential_loyalists
13722.0,133,10,5635.41,3,5,5,355,35,loyal_customers
13723.0,218,6,1194.08,2,4,3,243,24,at_risk
13724.0,638,1,213.01,1,1,1,111,11,hibernating
13725.0,51,8,1980.56,4,4,4,444,44,loyal_customers
13726.0,40,2,1079.6599999999999,4,2,3,423,42,potential_loyalists
13727.0,30,8,1074.15,4,4,3,443,44,loyal_customers
13728.0,38,16,2855.17,4,5,4,454,45,loyal_customers
13729.0,437,3,724.73,1,3,3,133,13,at_risk
13730.0,137,2,752.6,3,2,3,323,32,about_to_sleep
13731.0,220,2,610.59,2,2,2,222,22,hibernating
13732.0,29,1,491.86,4,1,2,412,41,promising
13733.0,412,2,487.03000000000003,1,2,2,122,12,hibernating
13734.0,510,4,6695.6900000000005,1,3,5,135,13,at_risk
13735.0,26,13,9762.77,4,5,5,455,45,loyal_customers
13736.0,6,7,2752.47,5,4,4,544,54,champions
13737.0,201,1,339.59999999999997,2,1,2,212,21,hibernating
13738.0,397,1,434.78000000000003,2,1,2,212,21,hibernating
13739.0,19,2,292.2,5,2,2,522,52,potential_loyalists
13740.0,242,5,1582.77,2,4,4,244,24,at_risk
13741.0,73,3,668.4300000000001,3,3,3,333,33,need_attention
13742.0,18,12,3107.87,5,5,5,555,55,champions
13743.0,4,7,1341.6,5,4,4,544,54,champions
13744.0,96,2,1080.52,3,2,3,323,32,about_to_sleep
13745.0,163,2,777.36,3,2,3,323,32,about_to_sleep
13746.0,415,1,176.69,1,1,1,111,11,hibernating
13747.0,375,2,249.39999999999998,2,2,1,221,22,hibernating
13748.0,97,9,2268.35,3,5,4,354,35,loyal_customers
13750.0,55,11,3602.1800000000003,4,5,5,455,45,loyal_customers
13751.0,289,1,296.25,2,1,2,212,21,hibernating
13752.0,125,7,1579.8300000000002,3,4,4,344,34,loyal_customers
13753.0,289,4,2094.57,2,3,4,234,23,at_risk
13754.0,153,3,447.05,3,3,2,332,33,need_attention
13755.0,5,9,2108.06,5,5,4,554,55,champions
13756.0,3,23,9188.75,5,5,5,555,55,champions
13757.0,676,1,195.55,1,1,1,111,11,hibernating
13758.0,13,15,9416.98,5,5,5,555,55,champions
13759.0,34,2,659.4100000000001,4,2,3,423,42,potential_loyalists
13760.0,55,5,1363.6399999999999,4,4,4,444,44,loyal_customers
13761.0,51,6,1952.17,4,4,4,444,44,loyal_customers
13762.0,220,5,2472.48,2,4,4,244,24,at_risk
13763.0,64,3,5217.4400000000005,3,3,5,335,33,need_attention
13764.0,72,6,2919.62,3,4,4,344,34,loyal_customers
13765.0,654,1,352.821,1,1,2,112,11,hibernating
13766.0,496,1,190.35,1,1,1,111,11,hibernating
13767.0,3,73,35540.53,5,5,5,555,55,champions
13768.0,728,2,875.97,1,2,3,123,12,hibernating
13769.0,3,20,5800.42,5,5,5,555,55,champions
13770.0,423,4,785.37,1,3,3,133,13,at_risk
13771.0,65,9,5728.82,3,5,5,355,35,loyal_customers
13772.0,35,8,3100.02,4,4,5,445,44,loyal_customers
13773.0,398,2,301.54,2,2,2,222,22,hibernating
13774.0,83,1,345.0,3,1,2,312,31,about_to_sleep
13775.0,592,1,1049.66,1,1,3,113,11,hibernating
13776.0,429,2,623.98,1,2,3,123,12,hibernating
13777.0,2,61,56478.42,5,5,5,555,55,champions
13778.0,104,4,1124.49,3,3,3,333,33,need_attention
13779.0,517,1,161.13,1,1,1,111,11,hibernating
13780.0,8,3,732.07,5,3,3,533,53,potential_loyalists
13781.0,252,3,778.83,2,3,3,233,23,at_risk
13782.0,14,13,1786.08,5,5,4,554,55,champions
13783.0,489,4,1542.09,1,3,4,134,13,at_risk
13784.0,11,14,2910.23,5,5,4,554,55,champions
13785.0,430,4,542.49,1,3,2,132,13,at_risk
13786.0,368,6,3358.39,2,4,5,245,24,at_risk
13787.0,77,6,1222.5,3,4,3,343,34,loyal_customers
13788.0,506,1,3.75,1,1,1,111,11,hibernating
13789.0,389,1,239.45999999999998,2,1,1,211,21,hibernating
13790.0,5,1,348.8,5,1,2,512,51,new_customers
13791.0,129,2,1516.0,3,2,4,324,32,about_to_sleep
13792.0,67,3,383.95,3,3,2,332,33,need_attention
13793.0,648,1,96.0,1,1,1,111,11,hibernating
13794.0,548,1,126.03,1,1,1,111,11,hibernating
13795.0,389,4,836.3,2,3,3,233,23,at_risk
13796.0,500,1,289.7,1,1,2,112,11,hibernating
13797.0,438,3,1179.45,1,3,3,133,13,at_risk
13798.0,2,110,75836.87,5,5,5,555,55,champions
13799.0,118,9,2803.57,3,5,4,354,35,loyal_customers
13800.0,311,3,1679.56,2,3,4,234,23,at_risk
13801.0,68,1,324.8,3,1,2,312,31,about_to_sleep
13802.0,140,19,26259.11,3,5,5,355,35,loyal_customers
13803.0,256,3,1338.91,2,3,4,234,23,at_risk
13804.0,32,9,3161.12,4,5,5,455,45,loyal_customers
13805.0,53,2,924.6,4,2,3,423,42,potential_loyalists
13806.0,65,1,256.38,3,1,1,311,31,about_to_sleep
13807.0,368,3,534.8,2,3,2,232,23,at_risk
13808.0,7,5,1747.66,5,4,4,544,54,champions
13809.0,306,3,679.7,2,3,3,233,23,at_risk
13810.0,30,3,1499.01,4,3,4,434,43,potential_loyalists
13811.0,185,3,814.5,3,3,3,333,33,need_attention
13812.0,43,3,539.0,4,3,2,432,43,potential_loyalists
13813.0,41,8,2765.47,4,4,4,444,44,loyal_customers
13814.0,93,3,2257.32,3,3,4,334,33,need_attention
13815.0,23,8,7475.74,4,4,5,445,44,loyal_customers
13816.0,25,2,571.6700000000001,4,2,2,422,42,potential_loyalists
13817.0,30,2,382.98,4,2,2,422,42,potential_loyalists
13818.0,431,1,61.28,1,1,1,111,11,hibernating
13819.0,303,6,2642.35,2,4,4,244,24,at_risk
13820.0,419,3,652.75,1,3,3,133,13,at_risk
13821.0,146,6,1379.08,3,4,4,344,34,loyal_customers
13822.0,7,2,632.0,5,2,3,523,52,potential_loyalists
13823.0,20,7,3403.4500000000003,5,4,5,545,54,champions
13824.0,34,12,3314.76,4,5,5,455,45,loyal_customers
13825.0,623,2,255.59,1,2,1,121,12,hibernating
13826.0,177,1,189.5,3,1,1,311,31,about_to_sleep
13827.0,59,3,409.8,4,3,2,432,43,potential_loyalists
13828.0,23,1,209.49,4,1,1,411,41,promising
13829.0,422,1,102.0,1,1,1,111,11,hibernating
13830.0,583,1,156.85000000000002,1,1,1,111,11,hibernating
13831.0,17,18,6993.54,5,5,5,555,55,champions
13832.0,20,2,609.89,5,2,2,522,52,potential_loyalists
13833.0,160,2,700.41,3,2,3,323,32,about_to_sleep
13834.0,578,2,324.19,1,2,2,122,12,hibernating
13835.0,26,7,1095.27,4,4,3,443,44,loyal_customers
13836.0,400,2,620.37,2,2,3,223,22,hibernating
13837.0,213,2,266.59000000000003,2,2,1,221,22,hibernating
13838.0,7,10,1920.73,5,5,4,554,55,champions
13839.0,487,1,139.95000000000002,1,1,1,111,11,hibernating
13840.0,417,1,651.4,1,1,3,113,11,hibernating
13841.0,254,1,85.0,2,1,1,211,21,hibernating
13842.0,60,18,5629.91,4,5,5,455,45,loyal_customers
13843.0,382,1,319.75,2,1,2,212,21,hibernating
13844.0,12,1,361.62,5,1,2,512,51,new_customers
13845.0,66,1,312.98,3,1,2,312,31,about_to_sleep
13846.0,26,4,1307.79,4,3,4,434,43,potential_loyalists
13847.0,721,1,310.72,1,1,2,112,11,hibernating
13848.0,93,8,3335.0,3,4,5,345,34,loyal_customers
13849.0,53,5,3469.3,4,4,5,445,44,loyal_customers
13850.0,130,1,1595.48,3,1,4,314,31,about_to_sleep
13851.0,97,8,4606.46,3,4,5,345,34,loyal_customers
13852.0,612,1,187.35000000000002,1,1,1,111,11,hibernating
13853.0,58,1,1090.14,4,1,3,413,41,promising
13854.0,10,39,12253.96,5,5,5,555,55,champions
13855.0,502,4,1310.3400000000001,1,3,4,134,13,at_risk
13856.0,170,11,1142.03,3,5,3,353,35,loyal_customers
13857.0,394,6,1001.01,2,4,3,243,24,at_risk
13858.0,58,1,216.17,4,1,1,411,41,promising
13859.0,327,2,515.86,2,2,2,222,22,hibernating
13860.0,2,5,1245.9,5,4,4,544,54,champions
13861.0,430,2,273.26,1,2,1,121,12,hibernating
13862.0,19,9,2556.09,5,5,4,554,55,champions
13863.0,249,4,1239.55,2,3,4,234,23,at_risk
13864.0,388,1,662.4000000000001,2,1,3,213,21,hibernating
13865.0,59,4,501.56,4,3,2,432,43,potential_loyalists
13866.0,75,1,145.67000000000002,3,1,1,311,31,about_to_sleep
13867.0,32,3,1005.09,4,3,3,433,43,potential_loyalists
13868.0,8,2,3192.54,5,2,5,525,52,potential_loyalists
13869.0,124,10,7996.87,3,5,5,355,35,loyal_customers
13870.0,3,15,5712.08,5,5,5,555,55,champions
13871.0,24,17,7885.85,4,5,5,455,45,loyal_customers
13872.0,528,3,919.57,1,3,3,133,13,at_risk
13873.0,121,8,1038.92,3,4,3,343,34,loyal_customers
13874.0,359,7,2049.15,2,4,4,244,24,at_risk
13875.0,55,14,4814.37,4,5,5,455,45,loyal_customers
13876.0,65,1,122.7,3,1,1,311,31,about_to_sleep
13877.0,87,3,449.68,3,3,2,332,33,need_attention
13878.0,56,4,2416.9,4,3,4,434,43,potential_loyalists
13879.0,647,1,395.5,1,1,2,112,11,hibernating
13880.0,22,17,4391.66,4,5,5,455,45,loyal_customers
13881.0,5,43,45179.1,5,5,5,555,55,champions
13882.0,4,5,1191.13,5,4,3,543,54,champions
13883.0,12,15,6560.02,5,5,5,555,55,champions
13884.0,8,10,1825.03,5,5,4,554,55,champions
13885.0,190,2,506.8,3,2,2,322,32,about_to_sleep
13886.0,72,1,243.56,3,1,1,311,31,about_to_sleep
13887.0,205,1,349.55,2,1,2,212,21,hibernating
13888.0,121,7,2001.59,3,4,4,344,34,loyal_customers
13889.0,94,6,1991.23,3,4,4,344,34,loyal_customers
13890.0,2,14,2927.38,5,5,4,554,55,champions
13891.0,379,3,859.21,2,3,3,233,23,at_risk
13892.0,28,6,1267.6499999999999,4,4,4,444,44,loyal_customers
13893.0,299,1,821.1,2,1,3,213,21,hibernating
13894.0,25,3,564.62,4,3,2,432,43,potential_loyalists
13895.0,29,6,4008.52,4,4,5,445,44,loyal_customers
13896.0,627,1,388.55,1,1,2,112,11,hibernating
13897.0,51,3,1160.72,4,3,3,433,43,potential_loyalists
13898.0,327,2,686.4,2,2,3,223,22,hibernating
13899.0,17,2,388.52,5,2,2,522,52,potential_loyalists
13900.0,184,6,1610.59,3,4,4,344,34,loyal_customers
13901.0,73,15,5676.34,3,5,5,355,35,loyal_customers
13902.0,633,5,34095.26,1,4,5,145,14,at_risk
13903.0,401,1,165.45000000000002,2,1,1,211,21,hibernating
13904.0,38,2,332.64,4,2,2,422,42,potential_loyalists
13905.0,734,1,312.65,1,1,2,112,11,hibernating
13906.0,410,1,42.0,2,1,1,211,21,hibernating
13907.0,693,1,136.8,1,1,1,111,11,hibernating
13908.0,81,4,2369.55,3,3,4,334,33,need_attention
13909.0,424,2,282.85,1,2,1,121,12,hibernating
13911.0,58,20,4234.99,4,5,5,455,45,loyal_customers
13912.0,425,1,124.95,1,1,1,111,11,hibernating
13913.0,508,1,42.22,1,1,1,111,11,hibernating
13914.0,13,2,626.45,5,2,3,523,52,potential_loyalists
13915.0,395,1,70.80000000000001,2,1,1,211,21,hibernating
13916.0,465,4,1275.81,1,3,4,134,13,at_risk
13917.0,51,2,272.04,4,2,1,421,42,potential_loyalists
13918.0,51,2,1212.8400000000001,4,2,3,423,42,potential_loyalists
13919.0,60,4,1360.68,4,3,4,434,43,potential_loyalists
13920.0,433,4,1774.68,1,3,4,134,13,at_risk
13921.0,403,4,730.7,2,3,3,233,23,at_risk
13922.0,353,3,865.2,2,3,3,233,23,at_risk
13923.0,55,1,351.13,4,1,2,412,41,promising
13924.0,3,6,1838.8500000000001,5,4,4,544,54,champions
13925.0,94,4,678.25,3,3,3,333,33,need_attention
13926.0,24,1,223.85000000000002,4,1,1,411,41,promising
13927.0,76,2,708.26,3,2,3,323,32,about_to_sleep
13928.0,12,4,464.57,5,3,2,532,53,potential_loyalists
13929.0,170,11,3494.1,3,5,5,355,35,loyal_customers
13930.0,59,2,337.34,4,2,2,422,42,potential_loyalists
13931.0,97,11,5257.38,3,5,5,355,35,loyal_customers
13932.0,296,1,307.4,2,1,2,212,21,hibernating
13933.0,110,2,608.7900000000001,3,2,2,322,32,about_to_sleep
13934.0,265,1,922.1,2,1,3,213,21,hibernating
13935.0,598,3,6116.92,1,3,5,135,13,at_risk
13936.0,181,3,939.66,3,3,3,333,33,need_attention
13937.0,170,2,880.13,3,2,3,323,32,about_to_sleep
13938.0,36,1,71.66,4,1,1,411,41,promising
13939.0,24,7,1560.96,4,4,4,444,44,loyal_customers
13940.0,18,4,839.14,5,3,3,533,53,potential_loyalists
13941.0,23,15,11122.300000000001,4,5,5,455,45,loyal_customers
13942.0,536,1,320.0,1,1,2,112,11,hibernating
13943.0,579,1,246.54,1,1,1,111,11,hibernating
13944.0,654,1,200.43,1,1,1,111,11,hibernating
13945.0,396,2,854.15,2,2,3,223,22,hibernating
13946.0,80,6,1876.23,3,4,4,344,34,loyal_customers
13947.0,66,1,90.6,3,1,1,311,31,about_to_sleep
13948.0,362,4,548.76,2,3,2,232,23,at_risk
13949.0,4,6,2427.32,5,4,4,544,54,champions
13950.0,12,4,745.06,5,3,3,533,53,potential_loyalists
13951.0,177,3,674.45,3,3,3,333,33,need_attention
13952.0,219,14,12823.521,2,5,5,255,25,cant_loose
13953.0,8,12,6640.68,5,5,5,555,55,champions
13954.0,3,2,439.92,5,2,2,522,52,potential_loyalists
13955.0,155,3,544.0699999999999,3,3,2,332,33,need_attention
13956.0,6,5,1019.27,5,4,3,543,54,champions
13957.0,419,3,458.25,1,3,2,132,13,at_risk
13958.0,381,8,4709.2300000000005,2,4,5,245,24,at_risk
13959.0,80,6,1064.77,3,4,3,343,34,loyal_customers
13960.0,22,2,230.22,4,2,1,421,42,potential_loyalists
13961.0,393,1,538.4,2,1,2,212,21,hibernating
13962.0,23,3,362.8,4,3,2,432,43,potential_loyalists
13963.0,309,17,3011.87,2,5,5,255,25,cant_loose
13964.0,388,2,438.9,2,2,2,222,22,hibernating
13965.0,478,3,996.61,1,3,3,133,13,at_risk
13966.0,436,1,384.26,1,1,2,112,11,hibernating
13967.0,147,2,166.3,3,2,1,321,32,about_to_sleep
13968.0,424,1,123.66,1,1,1,111,11,hibernating
13969.0,8,35,13291.05,5,5,5,555,55,champions
13970.0,387,2,846.55,2,2,3,223,22,hibernating
13971.0,20,14,4667.57,5,5,5,555,55,champions
13972.0,72,2,190.25,3,2,1,321,32,about_to_sleep
13973.0,288,1,264.7,2,1,1,211,21,hibernating
13974.0,50,2,677.72,4,2,3,423,42,potential_loyalists
13975.0,32,12,5256.4,4,5,5,455,45,loyal_customers
13976.0,208,4,1192.36,2,3,3,233,23,at_risk
13977.0,412,1,519.8100000000001,1,1,2,112,11,hibernating
13978.0,16,2,196.79000000000002,5,2,1,521,52,potential_loyalists
13979.0,74,7,3379.93,3,4,5,345,34,loyal_customers
13980.0,61,5,768.82,3,4,3,343,34,loyal_customers
13981.0,417,1,331.14,1,1,2,112,11,hibernating
13982.0,40,9,4382.89,4,5,5,455,45,loyal_customers
13983.0,31,21,7083.25,4,5,5,455,45,loyal_customers
13984.0,28,12,2048.6,4,5,4,454,45,loyal_customers
13985.0,5,22,10020.86,5,5,5,555,55,champions
13986.0,18,1,320.46,5,1,2,512,51,new_customers
13987.0,381,2,682.54,2,2,3,223,22,hibernating
13988.0,21,8,4757.8,4,4,5,445,44,loyal_customers
13989.0,67,5,2026.06,3,4,4,344,34,loyal_customers
13990.0,214,1,311.3,2,1,2,212,21,hibernating
13991.0,13,6,852.88,5,4,3,543,54,champions
13992.0,31,3,219.5,4,3,1,431,43,potential_loyalists
13993.0,44,19,6775.71,4,5,5,455,45,loyal_customers
13994.0,5,6,2274.14,5,4,4,544,54,champions
13995.0,16,14,3902.01,5,5,5,555,55,champions
13996.0,387,2,895.76,2,2,3,223,22,hibernating
13997.0,520,3,376.46,1,3,2,132,13,at_risk
13998.0,448,3,566.7,1,3,2,132,13,at_risk
13999.0,11,29,9502.26,5,5,5,555,55,champions
14000.0,212,5,2046.3400000000001,2,4,4,244,24,at_risk
14001.0,47,9,4530.09,4,5,5,455,45,loyal_customers
14002.0,135,2,529.73,3,2,2,322,32,about_to_sleep
14003.0,734,1,209.41,1,1,1,111,11,hibernating
14004.0,44,11,6258.45,4,5,5,455,45,loyal_customers
14005.0,11,5,2874.72,5,4,4,544,54,champions
