Customer_ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,rfm_segment,segment
14456.0,6,9,3017.28,5,5,5,555,55,champions
14621.0,2,9,3000.57,5,5,5,555,55,champions
15611.0,11,26,2997.28,5,5,5,555,55,champions
15687.0,10,9,2993.1,5,5,5,555,55,champions
18241.0,11,21,2986.9900000000002,5,5,5,555,55,champions
13012.0,10,11,2957.83,5,5,5,555,55,champions
12826.0,4,12,2955.75,5,5,5,555,55,champions
12877.0,5,20,2942.14,5,5,4,554,55,champions
15965.0,18,13,2928.13,5,5,4,554,55,champions
13890.0,2,14,2927.38,5,5,4,554,55,champions
12906.0,13,5,2919.81,5,4,4,544,54,champions
16358.0,2,5,2919.65,5,4,4,544,54,champions
15392.0,6,7,2911.62,5,4,4,544,54,champions
13784.0,11,14,2910.23,5,5,4,554,55,champions
16633.0,18,6,2883.1,5,4,4,544,54,champions
14251.0,3,5,2879.7000000000003,5,4,4,544,54,champions
14005.0,11,5,2874.72,5,4,4,544,54,champions
16711.0,4,9,2868.48,5,5,4,554,55,champions
15862.0,9,13,2866.52,5,5,4,554,55,champions
16062.0,11,8,2863.45,5,5,4,554,55,champions
16979.0,5,9,2859.74,5,5,4,554,55,champions
14711.0,11,11,2839.62,5,5,4,554,55,champions
17386.0,9,7,2812.77,5,4,4,544,54,champions
16817.0,4,13,2804.9,5,5,4,554,55,champions
16764.0,5,13,2790.9500000000003,5,5,4,554,55,champions
15073.0,11,8,2788.02,5,4,4,544,54,champions
13719.0,16,11,2783.08,5,5,4,554,55,champions
14869.0,10,6,2778.14,5,4,4,544,54,champions
15993.0,10,7,2777.67,5,4,4,544,54,champions
17031.0,13,6,2773.85,5,4,4,544,54,champions
18210.0,3,7,2768.83,5,4,4,544,54,champions
14696.0,5,8,2767.9,5,4,4,544,54,champions
16407.0,14,14,2761.65,5,5,4,554,55,champions
17115.0,9,7,2761.4900000000002,5,4,4,544,54,champions
13736.0,6,7,2752.47,5,4,4,544,54,champions
17490.0,2,9,2750.5,5,5,4,554,55,champions
17676.0,5,10,2749.34,5,5,4,554,55,champions
15021.0,10,12,2698.68,5,5,4,554,55,champions
16359.0,8,16,2697.75,5,5,4,554,55,champions
12820.0,4,11,2689.52,5,5,4,554,55,champions
18283.0,5,22,2664.9,5,5,4,554,55,champions
15910.0,2,15,2661.17,5,5,4,554,55,champions
15671.0,20,7,2657.13,5,4,4,544,54,champions
16369.0,19,7,2656.56,5,4,4,544,54,champions
15157.0,5,5,2654.11,5,4,4,544,54,champions
17744.0,5,7,2649.14,5,4,4,544,54,champions
13203.0,11,10,2648.25,5,5,4,554,55,champions
15814.0,18,6,2634.44,5,4,4,544,54,champions
12423.0,2,10,2622.39,5,5,4,554,55,champions
13211.0,11,10,2618.77,5,5,4,554,55,champions
14262.0,9,8,2618.23,5,4,4,544,54,champions
14397.0,4,19,2612.96,5,5,4,554,55,champions
14129.0,3,9,2591.34,5,5,4,554,55,champions
15434.0,9,11,2567.06,5,5,4,554,55,champions
13173.0,5,11,2565.76,5,5,4,554,55,champions
15033.0,6,10,2557.18,5,5,4,554,55,champions
13862.0,19,9,2556.09,5,5,4,554,55,champions
16115.0,11,12,2553.8,5,5,4,554,55,champions
18179.0,10,8,2547.55,5,5,4,554,55,champions
15426.0,20,9,2538.92,5,5,4,554,55,champions
17463.0,17,7,2535.26,5,4,4,544,54,champions
14659.0,10,9,2529.93,5,5,4,554,55,champions
14790.0,18,10,2526.62,5,5,4,554,55,champions
16987.0,4,11,2521.4,5,5,4,554,55,champions
17101.0,11,7,2507.05,5,4,4,544,54,champions
15747.0,14,9,2499.81,5,5,4,554,55,champions
15932.0,5,8,2495.87,5,4,4,544,54,champions
15117.0,16,8,2485.9700000000003,5,4,4,544,54,champions
13588.0,17,9,2478.95,5,5,4,554,55,champions
17288.0,10,11,2468.43,5,5,4,554,55,champions
17131.0,6,5,2463.17,5,4,4,544,54,champions
17629.0,7,10,2455.52,5,5,4,554,55,champions
16016.0,4,11,2446.42,5,5,4,554,55,champions
17348.0,16,9,2442.29,5,5,4,554,55,champions
14449.0,20,8,2441.2,5,4,4,544,54,champions
13949.0,4,6,2427.32,5,4,4,544,54,champions
15089.0,11,6,2420.84,5,4,4,544,54,champions
14205.0,18,9,2414.2,5,5,4,554,55,champions
16833.0,2,6,2409.04,5,4,4,544,54,champions
17671.0,17,5,2403.34,5,4,4,544,54,champions
15793.0,16,8,2399.57,5,4,4,544,54,champions
17827.0,6,6,2376.17,5,4,4,544,54,champions
17434.0,3,7,2373.82,5,4,4,544,54,champions
16005.0,13,10,2365.4900000000002,5,5,4,554,55,champions
12704.0,8,8,2340.84,5,4,4,544,54,champions
12584.0,5,9,2338.15,5,5,4,554,55,champions
16496.0,10,6,2330.77,5,4,4,544,54,champions
12724.0,6,7,2317.52,5,4,4,544,54,champions
12948.0,17,9,2317.43,5,5,4,554,55,champions
13704.0,6,9,2308.06,5,5,4,554,55,champions
17324.0,19,12,2298.12,5,5,4,554,55,champions
12684.0,9,7,2283.63,5,4,4,544,54,champions
14901.0,12,12,2281.4,5,5,4,554,55,champions
13994.0,5,6,2274.14,5,4,4,544,54,champions
14432.0,11,6,2248.5,5,4,4,544,54,champions
17075.0,19,10,2236.63,5,5,4,554,55,champions
16076.0,4,10,2234.73,5,5,4,554,55,champions
12783.0,3,6,2225.91,5,4,4,544,54,champions
14321.0,12,7,2218.06,5,4,4,544,54,champions
14708.0,4,5,2212.2799999999997,5,4,4,544,54,champions
15550.0,5,12,2211.05,5,5,4,554,55,champions
14834.0,19,7,2206.16,5,4,4,544,54,champions
14467.0,19,12,2203.2400000000002,5,5,4,554,55,champions
14597.0,12,6,2184.63,5,4,4,544,54,champions
12856.0,9,6,2170.78,5,4,4,544,54,champions
16379.0,5,4,2157.4,5,4,4,544,54,champions
16966.0,9,7,2154.97,5,4,4,544,54,champions
16600.0,5,13,2153.41,5,5,4,554,55,champions
14216.0,4,5,2150.04,5,4,4,544,54,champions
16201.0,4,5,2112.12,5,4,4,544,54,champions
13755.0,5,9,2108.06,5,5,4,554,55,champions
13610.0,13,14,2103.71,5,5,4,554,55,champions
17705.0,4,11,2083.9,5,5,4,554,55,champions
12518.0,2,5,2056.89,5,4,4,544,54,champions
15253.0,17,8,2055.09,5,4,4,544,54,champions
16794.0,2,15,2052.7,5,5,4,554,55,champions
14723.0,11,11,2050.25,5,5,4,554,55,champions
17086.0,8,6,2050.08,5,4,4,544,54,champions
17666.0,5,5,2047.8,5,4,4,544,54,champions
15473.0,15,8,2046.0,5,4,4,544,54,champions
13705.0,9,7,2035.33,5,4,4,544,54,champions
13630.0,6,7,2031.78,5,4,4,544,54,champions
17227.0,20,12,2021.18,5,5,4,554,55,champions
14794.0,4,10,1953.9,5,5,4,554,55,champions
17554.0,2,5,1952.45,5,4,4,544,54,champions
16891.0,3,11,1945.2,5,5,4,554,55,champions
17135.0,17,10,1937.76,5,5,4,554,55,champions
15561.0,13,8,1934.3899999999999,5,4,4,544,54,champions
12528.0,10,6,1933.48,5,4,4,544,54,champions
17236.0,14,12,1929.26,5,5,4,554,55,champions
13838.0,7,10,1920.73,5,5,4,554,55,champions
16942.0,14,9,1904.99,5,5,4,554,55,champions
14710.0,15,13,1899.79,5,5,4,554,55,champions
14741.0,13,7,1897.59,5,4,4,544,54,champions
14730.0,2,8,1897.57,5,4,4,544,54,champions
17350.0,9,7,1893.701,5,4,4,544,54,champions
14912.0,18,6,1889.25,5,4,4,544,54,champions
16660.0,17,7,1879.55,5,4,4,544,54,champions
15197.0,12,6,1877.51,5,4,4,544,54,champions
12494.0,17,9,1872.8700000000001,5,5,4,554,55,champions
16426.0,3,10,1863.76,5,5,4,554,55,champions
12381.0,6,5,1845.31,5,4,4,544,54,champions
18180.0,6,6,1843.75,5,4,4,544,54,champions
15822.0,4,6,1840.06,5,4,4,544,54,champions
13924.0,3,6,1838.8500000000001,5,4,4,544,54,champions
13884.0,8,10,1825.03,5,5,4,554,55,champions
16169.0,9,4,1822.97,5,4,4,544,54,champions
14553.0,20,9,1818.6,5,5,4,554,55,champions
16474.0,8,7,1810.65,5,4,4,544,54,champions
18161.0,16,6,1803.1000000000001,5,4,4,544,54,champions
18122.0,9,6,1793.06,5,4,4,544,54,champions
13782.0,14,13,1786.08,5,5,4,554,55,champions
15594.0,17,5,1771.78,5,4,4,544,54,champions
13456.0,19,6,1766.72,5,4,4,544,54,champions
16620.0,5,6,1758.93,5,4,4,544,54,champions
14704.0,12,11,1752.92,5,5,4,554,55,champions
13808.0,7,5,1747.66,5,4,4,544,54,champions
14075.0,6,6,1734.87,5,4,4,544,54,champions
13026.0,2,9,1733.08,5,5,4,554,55,champions
17432.0,19,9,1728.99,5,5,4,554,55,champions
17451.0,2,7,1721.4,5,4,4,544,54,champions
16119.0,9,8,1720.81,5,5,4,554,55,champions
14987.0,17,8,1713.85,5,4,4,544,54,champions
14447.0,20,6,1711.73,5,4,4,544,54,champions
17750.0,6,9,1710.45,5,5,4,554,55,champions
13104.0,4,9,1709.1,5,5,4,554,55,champions
13309.0,8,6,1706.3700000000001,5,4,4,544,54,champions
14859.0,14,5,1705.64,5,4,4,544,54,champions
17813.0,15,5,1698.07,5,4,4,544,54,champions
16899.0,9,8,1695.77,5,5,4,554,55,champions
12775.0,18,7,1686.12,5,4,4,544,54,champions
13417.0,6,6,1669.49,5,4,4,544,54,champions
13184.0,16,10,1668.95,5,5,4,554,55,champions
13064.0,14,6,1666.8400000000001,5,4,4,544,54,champions
17321.0,9,6,1665.21,5,4,4,544,54,champions
12912.0,4,5,1662.3,5,4,4,544,54,champions
15214.0,3,8,1661.44,5,4,4,544,54,champions
14583.0,7,8,1660.29,5,4,4,544,54,champions
18096.0,13,6,1657.87,5,4,4,544,54,champions
16813.0,9,10,1652.18,5,5,4,554,55,champions
15987.0,13,8,1649.47,5,4,4,544,54,champions
17006.0,6,8,1635.27,5,5,4,554,55,champions
15172.0,10,5,1624.05,5,4,4,544,54,champions
14178.0,10,7,1600.26,5,4,4,544,54,champions
15134.0,16,10,1596.29,5,5,4,554,55,champions
17345.0,16,10,1586.6299999999999,5,5,4,554,55,champions
14719.0,3,5,1581.84,5,4,4,544,54,champions
14587.0,20,9,1580.29,5,5,4,554,55,champions
14198.0,19,9,1569.73,5,5,4,554,55,champions
17624.0,16,4,1568.63,5,4,4,544,54,champions
17323.0,16,12,1551.04,5,5,4,554,55,champions
16366.0,20,4,1548.1299999999999,5,4,4,544,54,champions
16790.0,5,6,1545.6200000000001,5,4,4,544,54,champions
16915.0,10,11,1543.18,5,5,4,554,55,champions
13579.0,16,5,1539.04,5,4,4,544,54,champions
16066.0,18,5,1521.04,5,4,4,544,54,champions
16910.0,5,8,1508.96,5,5,4,554,55,champions
17290.0,5,8,1487.96,5,5,4,554,55,champions
15101.0,10,6,1477.94,5,4,4,544,54,champions
16569.0,4,5,1455.23,5,4,4,544,54,champions
12970.0,8,10,1453.6,5,5,4,554,55,champions
14657.0,19,6,1450.19,5,4,4,544,54,champions
17073.0,19,4,1446.09,5,4,4,544,54,champions
14071.0,5,8,1437.57,5,4,4,544,54,champions
17411.0,13,5,1425.38,5,4,4,544,54,champions
15106.0,19,5,1422.52,5,4,4,544,54,champions
16173.0,17,6,1418.32,5,4,4,544,54,champions
17856.0,3,4,1418.03,5,4,4,544,54,champions
12695.0,8,7,1407.1200000000001,5,4,4,544,54,champions
15186.0,15,5,1403.2,5,4,4,544,54,champions
14083.0,5,11,1376.2,5,5,4,554,55,champions
15453.0,3,7,1371.77,5,4,4,544,54,champions
14577.0,14,7,1364.15,5,4,4,544,54,champions
14618.0,10,7,1342.32,5,4,4,544,54,champions
13743.0,4,7,1341.6,5,4,4,544,54,champions
12919.0,9,6,1335.19,5,4,4,544,54,champions
16295.0,11,4,1328.55,5,4,4,544,54,champions
13232.0,14,7,1328.35,5,4,4,544,54,champions
17097.0,3,9,1318.08,5,5,4,554,55,champions
14511.0,12,5,1314.81,5,4,4,544,54,champions
16929.0,5,7,1295.39,5,4,4,544,54,champions
16212.0,20,4,1293.71,5,4,4,544,54,champions
16744.0,12,7,1291.91,5,4,4,544,54,champions
16949.0,5,6,1286.27,5,4,4,544,54,champions
17034.0,17,5,1276.42,5,4,4,544,54,champions
17759.0,18,5,1261.88,5,4,4,544,54,champions
16688.0,2,4,1260.86,5,4,4,544,54,champions
14984.0,20,6,1260.51,5,4,4,544,54,champions
14931.0,6,5,1257.68,5,4,4,544,54,champions
17481.0,5,4,1255.59,5,4,4,544,54,champions
14419.0,12,7,1254.64,5,4,4,544,54,champions
13860.0,2,5,1245.9,5,4,4,544,54,champions
14871.0,4,9,1228.17,5,5,3,553,55,champions
14428.0,8,5,1224.06,5,4,3,543,54,champions
14698.0,3,5,1217.27,5,4,3,543,54,champions
17410.0,17,5,1214.72,5,4,3,543,54,champions
12464.0,11,8,1212.05,5,4,3,543,54,champions
17360.0,18,6,1200.51,5,4,3,543,54,champions
14446.0,2,5,1200.28,5,4,3,543,54,champions
13882.0,4,5,1191.13,5,4,3,543,54,champions
15737.0,16,8,1188.1200000000001,5,4,3,543,54,champions
17664.0,20,4,1166.23,5,4,3,543,54,champions
13499.0,19,5,1159.11,5,4,3,543,54,champions
15028.0,9,6,1148.91,5,4,3,543,54,champions
17302.0,16,5,1135.63,5,4,3,543,54,champions
15022.0,13,5,1133.44,5,4,3,543,54,champions
16989.0,8,6,1133.25,5,4,3,543,54,champions
15969.0,4,5,1127.05,5,4,3,543,54,champions
13167.0,20,5,1125.15,5,4,3,543,54,champions
17562.0,15,7,1122.38,5,4,3,543,54,champions
13589.0,16,6,1120.74,5,4,3,543,54,champions
13509.0,10,8,1114.72,5,4,3,543,54,champions
16139.0,20,5,1111.15,5,4,3,543,54,champions
14102.0,6,5,1105.8799999999999,5,4,3,543,54,champions
17812.0,14,7,1105.29,5,4,3,543,54,champions
12421.0,17,6,1098.6,5,4,3,543,54,champions
13546.0,13,5,1086.24,5,4,3,543,54,champions
14805.0,16,7,1082.55,5,4,3,543,54,champions
17522.0,3,5,1070.71,5,4,3,543,54,champions
14966.0,16,6,1064.26,5,4,3,543,54,champions
16261.0,18,6,1041.16,5,4,3,543,54,champions
17042.0,4,5,1036.58,5,4,3,543,54,champions
16682.0,6,5,1028.0,5,4,3,543,54,champions
13956.0,6,5,1019.27,5,4,3,543,54,champions
12828.0,4,6,1018.71,5,4,3,543,54,champions
13258.0,13,5,1009.43,5,4,3,543,54,champions
15850.0,20,6,1006.75,5,4,3,543,54,champions
13238.0,18,6,1006.63,5,4,3,543,54,champions
13427.0,20,6,1006.53,5,4,3,543,54,champions
17329.0,15,5,998.53,5,4,3,543,54,champions
17631.0,3,7,998.49,5,4,3,543,54,champions
17237.0,12,4,994.13,5,4,3,543,54,champions
17299.0,13,6,993.23,5,4,3,543,54,champions
17883.0,4,7,988.42,5,4,3,543,54,champions
18237.0,4,5,987.1,5,4,3,543,54,champions
15132.0,19,5,977.9300000000001,5,4,3,543,54,champions
17221.0,8,5,976.62,5,4,3,543,54,champions
15208.0,2,6,970.52,5,4,3,543,54,champions
17516.0,16,6,947.5,5,4,3,543,54,champions
18154.0,4,5,932.6,5,4,3,543,54,champions
18001.0,13,6,924.14,5,4,3,543,54,champions
14289.0,10,6,911.26,5,4,3,543,54,champions
15511.0,13,5,900.53,5,4,3,543,54,champions
17155.0,19,7,892.46,5,4,3,543,54,champions
16442.0,3,5,891.98,5,4,3,543,54,champions
15393.0,17,5,891.34,5,4,3,543,54,champions
16361.0,11,4,891.21,5,4,3,543,54,champions
16411.0,20,4,884.9399999999999,5,4,3,543,54,champions
14551.0,19,7,878.09,5,4,3,543,54,champions
17864.0,14,5,876.57,5,4,3,543,54,champions
16513.0,6,4,874.59,5,4,3,543,54,champions
16657.0,11,4,874.43,5,4,3,543,54,champions
16668.0,16,13,862.42,5,5,3,553,55,champions
13991.0,13,6,852.88,5,4,3,543,54,champions
16877.0,13,6,846.62,5,4,3,543,54,champions
16500.0,6,9,843.9100000000001,5,5,3,553,55,champions
17114.0,7,8,801.12,5,5,3,553,55,champions
16438.0,7,5,798.35,5,4,3,543,54,champions
17817.0,5,6,788.15,5,4,3,543,54,champions
13323.0,4,5,787.85,5,4,3,543,54,champions
15714.0,13,5,783.96,5,4,3,543,54,champions
13502.0,18,5,780.5,5,4,3,543,54,champions
18112.0,13,4,773.36,5,4,3,543,54,champions
14883.0,20,6,761.59,5,4,3,543,54,champions
16892.0,2,7,754.75,5,4,3,543,54,champions
17579.0,6,4,753.28,5,4,3,543,54,champions
12723.0,5,5,725.07,5,4,3,543,54,champions
17561.0,20,4,703.02,5,4,3,543,54,champions
17502.0,10,4,689.1,5,4,3,543,54,champions
15901.0,18,7,687.72,5,4,3,543,54,champions
16885.0,16,4,684.6,5,4,3,543,54,champions
17852.0,13,5,657.8100000000001,5,4,3,543,54,champions
17371.0,18,6,655.37,5,4,3,543,54,champions
17523.0,12,4,652.74,5,4,3,543,54,champions
16330.0,19,7,625.38,5,4,3,543,54,champions
18101.0,12,5,622.01,5,4,3,543,54,champions
16566.0,16,5,614.66,5,4,2,542,54,champions
12654.0,12,5,601.98,5,4,2,542,54,champions
14173.0,12,6,586.0,5,4,2,542,54,champions
16596.0,17,4,579.63,5,4,2,542,54,champions
17557.0,15,4,575.46,5,4,2,542,54,champions
18127.0,20,4,556.13,5,4,2,542,54,champions
17436.0,3,5,534.06,5,4,2,542,54,champions
13277.0,17,7,523.3,5,4,2,542,54,champions
17266.0,3,5,501.71999999999997,5,4,2,542,54,champions
17988.0,13,14,489.54,5,5,2,552,55,champions
13079.0,5,6,419.18,5,4,2,542,54,champions
18273.0,3,4,357.0,5,4,2,542,54,champions
